,일시,교통량,기온(°C),강수량(mm),풍속(m/s),휘발유 가격,소요시간
370,2021-01-16 11:00:00,5000,-4.9,0.0,3.5,1521.82,433
371,2021-01-16 12:00:00,5175,-3.6,0.0,2.7,1521.82,443
372,2021-01-16 13:00:00,4912,-2.3,0.0,3.1,1521.82,503
373,2021-01-16 14:00:00,5104,-1.8,0.0,3.1,1521.82,433
374,2021-01-16 15:00:00,5178,-1.7,0.0,3.7,1521.82,513
375,2021-01-16 16:00:00,6171,-2.9,0.0,4.5,1521.82,514
376,2021-01-16 17:00:00,5648,-3.3,0.0,4.1,1521.82,458
377,2021-01-16 18:00:00,5231,-4.1,0.0,3.6,1521.82,453
378,2021-01-16 19:00:00,5027,-4.7,0.0,4.9,1521.82,457
379,2021-01-16 20:00:00,4311,-5.6,0.0,4.0,1521.82,459
380,2021-01-16 21:00:00,4333,-6.4,0.0,2.9,1521.82,449
381,2021-01-16 22:00:00,2933,-7.4,0.0,2.4,1521.82,440
382,2021-01-16 23:00:00,1956,-8.2,0.0,3.5,1521.82,433
383,2021-01-17 00:00:00,1097,-8.7,0.0,3.1,1522.42,425
384,2021-01-17 01:00:00,703,-9.3,0.0,2.0,1522.42,315
385,2021-01-17 02:00:00,522,-9.4,0.0,3.1,1522.42,337
386,2021-01-17 03:00:00,412,-9.5,0.0,2.8,1522.42,433
387,2021-01-17 04:00:00,495,-9.8,0.0,2.1,1522.42,335
388,2021-01-17 05:00:00,724,-9.8,0.0,2.4,1522.42,433
389,2021-01-17 06:00:00,1362,-10.3,0.0,1.6,1522.42,346
390,2021-01-17 07:00:00,1713,-10.5,0.0,1.4,1522.42,433
391,2021-01-17 08:00:00,2385,-10.8,0.0,1.2,1522.42,433
392,2021-01-17 09:00:00,3504,-9.9,0.0,2.2,1522.42,433
393,2021-01-17 10:00:00,4411,-8.1,0.0,1.9,1522.42,433
394,2021-01-17 11:00:00,4729,-6.1,0.0,2.5,1522.42,433
395,2021-01-17 12:00:00,2224,-4.4,0.0,2.3,1522.42,411
396,2021-01-17 13:00:00,5334,-3.1,0.0,1.7,1522.42,433
397,2021-01-17 14:00:00,5291,-2.2,0.0,1.8,1522.42,433
398,2021-01-17 15:00:00,5592,-1.6,0.0,3.6,1522.42,422
399,2021-01-17 16:00:00,5765,-1.8,0.0,3.1,1522.42,440
400,2021-01-17 17:00:00,5620,-2.2,0.0,3.2,1522.42,456
401,2021-01-17 18:00:00,4087,-2.6,0.0,3.2,1522.42,511
402,2021-01-17 19:00:00,4378,-2.8,0.0,1.9,1522.42,433
403,2021-01-17 20:00:00,4097,-2.8,0.0,3.1,1522.42,439
404,2021-01-17 21:00:00,3894,-2.8,0.0,1.8,1522.42,445
405,2021-01-17 22:00:00,2955,-3.0,0.0,1.4,1522.42,453
406,2021-01-17 23:00:00,1714,-3.0,0.0,2.1,1522.42,503
407,2021-01-18 00:00:00,1089,-3.0,0.0,2.0,1523.67,451
408,2021-01-18 01:00:00,850,-3.6,0.0,1.5,1523.67,419
409,2021-01-18 02:00:00,679,-3.3,0.0,1.8,1523.67,422
410,2021-01-18 03:00:00,588,-3.4,0.0,0.5,1523.67,429
411,2021-01-18 04:00:00,985,-3.2,0.0,1.4,1523.67,433
412,2021-01-18 05:00:00,2612,-3.5,0.0,1.4,1523.67,433
413,2021-01-18 06:00:00,5403,-3.7,0.0,1.9,1523.67,433
414,2021-01-18 07:00:00,5509,-4.0,0.0,2.5,1523.67,433
415,2021-01-18 08:00:00,4287,-3.9,0.0,1.9,1523.67,433
416,2021-01-18 09:00:00,3639,-3.1,0.0,2.3,1523.67,403
417,2021-01-18 10:00:00,3862,-2.3,0.0,2.4,1523.67,405
418,2021-01-18 11:00:00,3905,-1.5,0.0,1.5,1523.67,433
419,2021-01-18 12:00:00,4242,-0.6,0.3,2.2,1523.67,414
420,2021-01-18 13:00:00,4740,-0.2,0.0,2.7,1523.67,421
421,2021-01-18 14:00:00,4657,-0.3,0.0,5.0,1523.67,433
422,2021-01-18 15:00:00,4725,-0.4,0.0,6.0,1523.67,440
423,2021-01-18 16:00:00,4954,-0.4,0.0,6.7,1523.67,455
424,2021-01-18 17:00:00,4884,-2.0,0.0,6.3,1523.67,449
425,2021-01-18 18:00:00,4187,-3.9,0.0,7.4,1523.67,439
426,2021-01-18 19:00:00,3715,-4.9,0.0,4.8,1523.67,443
427,2021-01-18 20:00:00,3308,-5.5,0.0,3.7,1523.67,437
428,2021-01-18 21:00:00,2941,-6.1,0.0,4.5,1523.67,431
429,2021-01-18 22:00:00,2136,-7.1,0.0,5.3,1523.67,418
430,2021-01-18 23:00:00,1338,-8.4,0.0,2.7,1523.67,423
431,2021-01-19 00:00:00,1126,-9.1,0.0,2.7,1525.83,424
432,2021-01-19 01:00:00,750,-9.6,0.0,3.9,1525.83,324
433,2021-01-19 02:00:00,733,-10.1,0.0,2.7,1525.83,433
434,2021-01-19 03:00:00,740,-10.4,0.0,0.7,1525.83,433
435,2021-01-19 04:00:00,1040,-10.6,0.0,2.3,1525.83,329
436,2021-01-19 05:00:00,2565,-11.0,0.0,1.7,1525.83,433
437,2021-01-19 06:00:00,5440,-11.4,0.0,2.0,1525.83,434
438,2021-01-19 07:00:00,6270,-11.4,0.0,1.4,1525.83,443
439,2021-01-19 08:00:00,6064,-11.6,0.0,1.0,1525.83,540
440,2021-01-19 09:00:00,5601,-10.8,0.0,1.7,1525.83,601
441,2021-01-19 10:00:00,5130,-8.6,0.0,2.2,1525.83,533
442,2021-01-19 11:00:00,4172,-6.2,0.0,2.0,1525.83,521
443,2021-01-19 12:00:00,4634,-4.1,0.0,0.8,1525.83,518
444,2021-01-19 13:00:00,4681,-2.3,0.0,2.4,1525.83,507
445,2021-01-19 14:00:00,5532,-1.5,0.0,1.6,1525.83,452
446,2021-01-19 15:00:00,5501,-0.6,0.0,1.7,1525.83,437
447,2021-01-19 16:00:00,5659,-0.4,0.0,1.6,1525.83,433
448,2021-01-19 17:00:00,5939,-1.3,0.0,1.6,1525.83,433
449,2021-01-19 18:00:00,5044,-2.7,0.0,0.8,1525.83,434
450,2021-01-19 19:00:00,4359,-3.6,0.0,1.3,1525.83,432
451,2021-01-19 20:00:00,3986,-4.4,0.0,1.0,1525.83,440
452,2021-01-19 21:00:00,3988,-4.9,0.0,1.6,1525.83,500
453,2021-01-19 22:00:00,2605,-5.1,0.0,0.8,1525.83,453
454,2021-01-19 23:00:00,1759,-5.5,0.0,2.8,1525.83,452
455,2021-01-20 00:00:00,1257,-5.6,0.0,2.1,1526.95,442
456,2021-01-20 01:00:00,952,-5.8,0.0,1.8,1526.95,419
457,2021-01-20 02:00:00,784,-5.6,0.0,3.0,1526.95,430
458,2021-01-20 03:00:00,750,-5.5,0.0,2.6,1526.95,423
459,2021-01-20 04:00:00,1125,-6.1,0.0,1.3,1526.95,431
460,2021-01-20 05:00:00,2409,-6.4,0.0,2.4,1526.95,419
461,2021-01-20 06:00:00,5649,-6.3,0.0,2.2,1526.95,433
462,2021-01-20 07:00:00,6352,-6.4,0.0,2.2,1526.95,417
463,2021-01-20 08:00:00,6203,-5.9,0.0,4.1,1526.95,405
464,2021-01-20 09:00:00,5414,-4.7,0.0,3.5,1526.95,433
465,2021-01-20 10:00:00,4858,-2.3,0.0,2.4,1526.95,412
466,2021-01-20 11:00:00,4525,0.1,0.0,2.7,1526.95,433
467,2021-01-20 12:00:00,4208,1.5,0.0,3.1,1526.95,514
468,2021-01-20 13:00:00,5588,3.4,0.0,2.9,1526.95,442
469,2021-01-20 14:00:00,5054,5.0,0.0,2.4,1526.95,513
470,2021-01-20 15:00:00,5448,6.3,0.0,1.8,1526.95,433
471,2021-01-20 16:00:00,5689,7.1,0.0,1.1,1526.95,622
472,2021-01-20 17:00:00,6314,5.9,0.0,2.4,1526.95,649
473,2021-01-20 18:00:00,5936,4.1,0.0,2.5,1526.95,713
474,2021-01-20 19:00:00,4350,3.1,0.0,0.5,1526.95,714
475,2021-01-20 20:00:00,4637,2.4,0.0,0.7,1526.95,726
476,2021-01-20 21:00:00,3910,1.6,0.0,1.5,1526.95,433
477,2021-01-20 22:00:00,2765,1.5,0.0,2.3,1526.95,657
478,2021-01-20 23:00:00,1898,2.0,0.0,1.7,1526.95,624
479,2021-01-21 00:00:00,1390,2.5,0.0,2.7,1527.96,545
480,2021-01-21 01:00:00,913,2.7,0.0,2.5,1527.96,433
481,2021-01-21 02:00:00,951,2.9,0.0,2.3,1527.96,433
482,2021-01-21 03:00:00,736,2.9,0.0,2.1,1527.96,438
483,2021-01-21 04:00:00,1087,3.0,0.0,3.0,1527.96,433
484,2021-01-21 05:00:00,2478,3.0,0.0,1.7,1527.96,433
485,2021-01-21 06:00:00,5845,3.1,0.0,2.8,1527.96,433
486,2021-01-21 07:00:00,6309,3.2,0.0,2.4,1527.96,433
487,2021-01-21 08:00:00,6463,3.2,0.0,3.8,1527.96,504
488,2021-01-21 09:00:00,5124,3.7,0.0,2.3,1527.96,433
489,2021-01-21 10:00:00,5332,4.5,0.0,2.0,1527.96,438
490,2021-01-21 11:00:00,4652,5.0,0.0,2.9,1527.96,423
491,2021-01-21 12:00:00,5259,5.8,0.0,1.2,1527.96,424
492,2021-01-21 13:00:00,5192,6.8,0.0,2.7,1527.96,432
493,2021-01-21 14:00:00,5321,6.9,0.0,1.8,1527.96,433
494,2021-01-21 15:00:00,5794,6.1,0.6,2.1,1527.96,440
495,2021-01-21 16:00:00,5783,5.3,0.0,2.5,1527.96,433
496,2021-01-21 17:00:00,5971,4.8,0.0,1.8,1527.96,450
497,2021-01-21 18:00:00,5712,4.6,4.0,2.1,1527.96,525
498,2021-01-21 19:00:00,4856,4.6,0.0,1.8,1527.96,514
499,2021-01-21 20:00:00,4263,4.6,0.0,1.5,1527.96,514
500,2021-01-21 21:00:00,4249,4.8,3.7,2.1,1527.96,518
501,2021-01-21 22:00:00,2943,4.9,0.0,2.3,1527.96,526
502,2021-01-21 23:00:00,1964,4.8,0.0,2.3,1527.96,538
503,2021-01-22 00:00:00,1341,4.9,0.9,1.9,1528.66,531
504,2021-01-22 01:00:00,966,5.0,0.0,1.7,1528.66,433
505,2021-01-22 02:00:00,857,5.0,0.0,1.3,1528.66,433
506,2021-01-22 03:00:00,788,5.0,0.0,1.4,1528.66,405
507,2021-01-22 04:00:00,1032,4.9,0.0,0.7,1528.66,417
508,2021-01-22 05:00:00,2624,5.1,0.0,1.0,1528.66,433
509,2021-01-22 06:00:00,5455,5.0,0.1,1.2,1528.66,433
510,2021-01-22 07:00:00,5773,5.0,0.0,2.4,1528.66,433
511,2021-01-22 08:00:00,6447,4.9,0.0,1.9,1528.66,433
512,2021-01-22 09:00:00,5600,5.0,0.0,2.0,1528.66,413
513,2021-01-22 10:00:00,4835,5.4,0.0,1.5,1528.66,433
514,2021-01-22 11:00:00,4983,5.8,0.0,2.3,1528.66,433
515,2021-01-22 12:00:00,5502,6.0,0.0,0.5,1528.66,433
516,2021-01-22 13:00:00,5486,6.4,0.0,1.5,1528.66,436
517,2021-01-22 14:00:00,5627,6.6,0.0,1.7,1528.66,450
518,2021-01-22 15:00:00,5786,6.5,0.0,2.2,1528.66,457
519,2021-01-22 16:00:00,6840,6.4,0.0,1.6,1528.66,523
520,2021-01-22 17:00:00,5753,6.3,0.0,2.1,1528.66,502
521,2021-01-22 18:00:00,5361,5.9,0.0,2.6,1528.66,514
522,2021-01-22 19:00:00,5720,5.6,0.0,1.4,1528.66,517
523,2021-01-22 20:00:00,5386,5.5,0.0,1.9,1528.66,524
524,2021-01-22 21:00:00,6379,5.5,0.0,2.1,1528.66,433
525,2021-01-22 22:00:00,4163,5.2,0.0,2.5,1528.66,456
526,2021-01-22 23:00:00,2560,5.1,0.0,1.5,1528.66,439
527,2021-01-23 00:00:00,1567,4.9,0.0,1.5,1528.55,433
528,2021-01-23 01:00:00,1130,5.3,0.0,2.9,1528.55,433
529,2021-01-23 02:00:00,979,5.6,0.0,2.4,1528.55,433
530,2021-01-23 03:00:00,785,5.4,0.0,2.9,1528.55,346
531,2021-01-23 04:00:00,982,5.2,0.0,3.1,1528.55,433
532,2021-01-23 05:00:00,1793,5.3,0.0,3.9,1528.55,433
533,2021-01-23 06:00:00,3160,5.2,0.0,4.1,1528.55,359
534,2021-01-23 07:00:00,3077,5.4,0.0,4.3,1528.55,433
535,2021-01-23 08:00:00,4483,5.3,0.0,3.9,1528.55,433
536,2021-01-23 09:00:00,5509,5.9,0.0,4.4,1528.55,433
537,2021-01-23 10:00:00,5728,7.5,0.0,5.0,1528.55,433
538,2021-01-23 11:00:00,5105,9.3,0.0,4.1,1528.55,425
539,2021-01-23 12:00:00,5256,9.8,0.0,4.6,1528.55,430
540,2021-01-23 13:00:00,5405,10.4,0.0,5.3,1528.55,432
541,2021-01-23 14:00:00,5686,10.9,0.0,4.4,1528.55,453
542,2021-01-23 15:00:00,5375,11.9,0.0,5.1,1528.55,434
543,2021-01-23 16:00:00,6200,11.5,0.0,4.7,1528.55,433
544,2021-01-23 17:00:00,5964,10.5,0.0,5.2,1528.55,432
545,2021-01-23 18:00:00,5923,9.4,0.0,4.3,1528.55,443
546,2021-01-23 19:00:00,4740,8.4,0.0,4.5,1528.55,450
547,2021-01-23 20:00:00,4212,7.6,0.0,4.5,1528.55,450
548,2021-01-23 21:00:00,4171,7.1,0.0,4.9,1528.55,457
549,2021-01-23 22:00:00,3030,6.6,0.0,3.6,1528.55,433
550,2021-01-23 23:00:00,1863,6.3,0.0,3.3,1528.55,433
551,2021-01-24 00:00:00,1236,6.1,0.0,3.9,1527.68,433
552,2021-01-24 01:00:00,656,5.8,0.0,3.4,1527.68,525
553,2021-01-24 02:00:00,575,5.5,0.0,3.4,1527.68,501
554,2021-01-24 03:00:00,368,4.7,0.0,4.1,1527.68,433
555,2021-01-24 04:00:00,476,4.2,0.0,3.0,1527.68,433
556,2021-01-24 05:00:00,729,3.8,0.0,3.6,1527.68,433
557,2021-01-24 06:00:00,1381,3.1,0.0,1.8,1527.68,433
558,2021-01-24 07:00:00,1854,2.7,0.0,2.2,1527.68,433
559,2021-01-24 08:00:00,2758,2.4,0.0,1.7,1527.68,433
560,2021-01-24 09:00:00,3902,3.7,0.0,2.8,1527.68,357
561,2021-01-24 10:00:00,4551,6.3,0.0,2.7,1527.68,402
562,2021-01-24 11:00:00,4639,8.5,0.0,3.6,1527.68,433
563,2021-01-24 12:00:00,5047,10.1,0.0,2.2,1527.68,433
564,2021-01-24 13:00:00,4826,11.6,0.0,1.0,1527.68,411
565,2021-01-24 14:00:00,5694,12.9,0.0,1.3,1527.68,438
566,2021-01-24 15:00:00,5466,13.8,0.0,1.4,1527.68,433
567,2021-01-24 16:00:00,5777,13.4,0.0,2.2,1527.68,458
568,2021-01-24 17:00:00,5672,11.6,0.0,2.2,1527.68,502
569,2021-01-24 18:00:00,5365,10.3,0.0,1.9,1527.68,503
570,2021-01-24 19:00:00,4602,9.0,0.0,2.0,1527.68,433
571,2021-01-24 20:00:00,4776,8.0,0.0,1.3,1527.68,416
572,2021-01-24 21:00:00,4598,7.0,0.0,1.6,1527.68,451
573,2021-01-24 22:00:00,3817,7.0,0.0,1.3,1527.68,433
574,2021-01-24 23:00:00,2307,6.3,0.0,1.9,1527.68,431
575,2021-01-25 00:00:00,1475,5.7,0.0,1.1,1529.33,415
576,2021-01-25 01:00:00,944,5.3,0.0,0.3,1529.33,414
577,2021-01-25 02:00:00,791,4.7,0.0,2.1,1529.33,433
578,2021-01-25 03:00:00,706,4.1,0.0,1.4,1529.33,404
579,2021-01-25 04:00:00,1213,3.8,0.0,1.7,1529.33,401
580,2021-01-25 05:00:00,3640,3.6,0.0,1.4,1529.33,433
581,2021-01-25 06:00:00,5702,3.0,0.0,1.4,1529.33,345
582,2021-01-25 07:00:00,6327,3.1,0.0,2.7,1529.33,345
583,2021-01-25 08:00:00,5807,3.4,0.0,2.1,1529.33,351
584,2021-01-25 09:00:00,5754,4.4,0.0,2.4,1529.33,408
585,2021-01-25 10:00:00,5055,6.4,0.0,2.5,1529.33,433
586,2021-01-25 11:00:00,4406,8.4,0.0,3.0,1529.33,359
587,2021-01-25 12:00:00,5351,9.8,0.0,3.0,1529.33,358
588,2021-01-25 13:00:00,4874,11.2,0.0,1.8,1529.33,433
589,2021-01-25 14:00:00,5180,12.5,0.0,3.0,1529.33,411
590,2021-01-25 15:00:00,5909,13.3,0.0,2.7,1529.33,433
591,2021-01-25 16:00:00,5943,13.7,0.0,2.6,1529.33,435
592,2021-01-25 17:00:00,6428,13.1,0.0,1.5,1529.33,442
593,2021-01-25 18:00:00,4973,11.7,0.0,1.6,1529.33,444
594,2021-01-25 19:00:00,4786,10.9,0.0,0.5,1529.33,450
595,2021-01-25 20:00:00,4024,9.9,0.0,0.9,1529.33,443
596,2021-01-25 21:00:00,4182,9.3,0.0,0.8,1529.33,443
597,2021-01-25 22:00:00,2897,8.5,0.0,1.1,1529.33,439
598,2021-01-25 23:00:00,1858,8.0,0.0,0.8,1529.33,429
599,2021-01-26 00:00:00,1296,7.4,0.0,1.8,1529.49,439
600,2021-01-26 01:00:00,1017,7.1,0.0,1.9,1529.49,335
601,2021-01-26 02:00:00,850,7.0,0.0,1.1,1529.49,333
602,2021-01-26 03:00:00,857,6.6,0.0,1.9,1529.49,433
603,2021-01-26 04:00:00,1198,6.5,0.0,1.9,1529.49,433
604,2021-01-26 05:00:00,2546,6.1,0.0,1.4,1529.49,326
605,2021-01-26 06:00:00,5996,5.9,0.0,2.0,1529.49,433
606,2021-01-26 07:00:00,6611,6.2,0.0,3.0,1529.49,433
607,2021-01-26 08:00:00,6061,5.8,0.0,1.6,1529.49,437
608,2021-01-26 09:00:00,5536,5.9,0.0,0.6,1529.49,510
609,2021-01-26 10:00:00,4952,5.9,0.0,1.7,1529.49,433
610,2021-01-26 11:00:00,4423,6.0,0.0,1.1,1529.49,453
611,2021-01-26 12:00:00,4732,6.1,1.3,0.6,1529.49,430
612,2021-01-26 13:00:00,5015,6.5,0.0,2.1,1529.49,434
613,2021-01-26 14:00:00,5287,7.0,0.0,2.8,1529.49,433
614,2021-01-26 15:00:00,5159,6.9,0.0,2.9,1529.49,439
615,2021-01-26 16:00:00,5978,6.4,0.0,2.3,1529.49,446
616,2021-01-26 17:00:00,5832,5.4,0.0,2.7,1529.49,425
617,2021-01-26 18:00:00,5425,5.2,0.4,3.2,1529.49,441
618,2021-01-26 19:00:00,4831,4.7,0.0,2.6,1529.49,457
619,2021-01-26 20:00:00,4243,4.3,0.0,2.5,1529.49,452
620,2021-01-26 21:00:00,4007,3.8,0.0,3.1,1529.49,452
621,2021-01-26 22:00:00,2758,3.3,0.0,1.8,1529.49,444
622,2021-01-26 23:00:00,1880,2.4,0.0,0.6,1529.49,453
623,2021-01-27 00:00:00,1229,1.7,0.0,1.5,1529.15,430
624,2021-01-27 01:00:00,962,1.4,0.0,1.6,1529.15,430
625,2021-01-27 02:00:00,817,1.0,0.0,1.6,1529.15,422
626,2021-01-27 03:00:00,793,0.6,0.0,2.1,1529.15,415
627,2021-01-27 04:00:00,1087,0.1,0.0,1.3,1529.15,408
628,2021-01-27 05:00:00,2806,-0.4,0.0,1.7,1529.15,433
629,2021-01-27 06:00:00,5777,-1.0,0.0,1.0,1529.15,433
630,2021-01-27 07:00:00,5967,-1.4,0.0,0.4,1529.15,405
631,2021-01-27 08:00:00,6571,-1.8,0.0,2.0,1529.15,433
632,2021-01-27 09:00:00,5575,-1.2,0.0,0.8,1529.15,355
633,2021-01-27 10:00:00,4986,0.9,0.0,3.9,1529.15,346
634,2021-01-27 11:00:00,4741,2.6,0.0,3.0,1529.15,409
635,2021-01-27 12:00:00,5095,3.9,0.0,2.9,1529.15,414
636,2021-01-27 13:00:00,5493,5.6,0.0,4.3,1529.15,427
637,2021-01-27 14:00:00,5440,6.5,0.0,3.1,1529.15,436
638,2021-01-27 15:00:00,5457,6.0,0.0,3.8,1529.15,433
639,2021-01-27 16:00:00,5868,5.6,0.0,3.0,1529.15,433
640,2021-01-27 17:00:00,6684,4.8,0.0,3.3,1529.15,443
641,2021-01-27 18:00:00,5227,3.6,0.0,3.2,1529.15,447
642,2021-01-27 19:00:00,5336,2.6,0.0,3.2,1529.15,436
643,2021-01-27 20:00:00,4691,1.5,0.0,2.6,1529.15,433
644,2021-01-27 21:00:00,4200,1.1,0.0,1.6,1529.15,428
645,2021-01-27 22:00:00,3212,0.8,0.0,1.9,1529.15,412
646,2021-01-27 23:00:00,1832,0.5,0.0,1.4,1529.15,433
647,2021-01-28 00:00:00,1367,0.7,0.0,1.7,1529.68,433
648,2021-01-28 01:00:00,1065,0.3,0.0,0.5,1529.68,525
649,2021-01-28 02:00:00,874,0.2,0.0,2.2,1529.68,433
650,2021-01-28 03:00:00,821,0.1,0.0,2.1,1529.68,456
651,2021-01-28 04:00:00,1037,0.1,0.0,1.8,1529.68,433
652,2021-01-28 05:00:00,2761,-0.4,0.0,2.4,1529.68,433
653,2021-01-28 06:00:00,5576,-0.1,0.0,1.2,1529.68,433
654,2021-01-28 07:00:00,6297,-0.2,0.0,0.6,1529.68,432
655,2021-01-28 08:00:00,5895,-0.3,0.0,2.0,1529.68,429
656,2021-01-28 09:00:00,5597,0.7,0.0,1.7,1529.68,421
657,2021-01-28 10:00:00,4229,0.5,0.0,4.6,1529.68,412
658,2021-01-28 11:00:00,4751,0.3,0.0,4.0,1529.68,440
659,2021-01-28 12:00:00,5562,0.8,2.0,4.2,1529.68,451
660,2021-01-28 13:00:00,4810,0.3,0.0,5.1,1529.68,445
661,2021-01-28 14:00:00,4780,0.9,0.0,7.3,1529.68,445
662,2021-01-28 15:00:00,5612,0.0,0.0,4.3,1529.68,435
663,2021-01-28 16:00:00,5438,-1.3,0.0,5.4,1529.68,431
664,2021-01-28 17:00:00,5634,-3.3,0.0,6.8,1529.68,442
665,2021-01-28 18:00:00,4563,-4.6,0.0,6.7,1529.68,517
666,2021-01-28 19:00:00,4133,-5.6,0.0,5.2,1529.68,453
667,2021-01-28 20:00:00,3967,-6.8,0.0,5.3,1529.68,501
668,2021-01-28 21:00:00,3515,-7.7,0.0,5.0,1529.68,450
669,2021-01-28 22:00:00,2610,-8.4,0.0,5.5,1529.68,500
670,2021-01-28 23:00:00,1592,-8.9,0.0,6.2,1529.68,459
671,2021-01-29 00:00:00,1150,-9.7,0.0,7.1,1530.03,429
672,2021-01-29 01:00:00,952,-10.1,0.0,5.7,1530.03,433
673,2021-01-29 02:00:00,710,-10.6,0.0,6.4,1530.03,433
674,2021-01-29 03:00:00,739,-10.9,0.0,5.1,1530.03,433
675,2021-01-29 04:00:00,960,-11.2,0.0,3.2,1530.03,341
676,2021-01-29 05:00:00,2294,-11.3,0.0,4.1,1530.03,346
677,2021-01-29 06:00:00,5156,-11.6,0.0,3.2,1530.03,433
678,2021-01-29 07:00:00,6646,-11.5,0.0,4.1,1530.03,433
679,2021-01-29 08:00:00,5973,-11.5,0.0,3.8,1530.03,433
680,2021-01-29 09:00:00,5170,-11.0,0.0,2.7,1530.03,355
681,2021-01-29 10:00:00,5225,-9.9,0.0,3.9,1530.03,353
682,2021-01-29 11:00:00,4900,-8.6,0.0,3.6,1530.03,403
683,2021-01-29 12:00:00,5214,-8.3,0.0,4.6,1530.03,414
684,2021-01-29 13:00:00,5482,-7.3,0.0,4.8,1530.03,433
685,2021-01-29 14:00:00,5181,-6.3,0.0,4.2,1530.03,439
686,2021-01-29 15:00:00,5838,-5.8,0.0,4.6,1530.03,454
687,2021-01-29 16:00:00,6099,-5.0,0.0,3.2,1530.03,519
688,2021-01-29 17:00:00,5842,-5.5,0.0,3.3,1530.03,503
689,2021-01-29 18:00:00,5691,-6.6,0.0,3.2,1530.03,503
690,2021-01-29 19:00:00,5628,-7.1,0.0,1.7,1530.03,445
691,2021-01-29 20:00:00,5561,-7.6,0.0,1.8,1530.03,449
692,2021-01-29 21:00:00,5169,-8.0,0.0,1.8,1530.03,442
693,2021-01-29 22:00:00,4104,-8.1,0.0,1.3,1530.03,456
694,2021-01-29 23:00:00,2393,-8.0,0.0,1.1,1530.03,433
695,2021-01-30 00:00:00,1636,-8.2,0.0,0.7,1529.7,433
696,2021-01-30 01:00:00,1062,-6.9,0.0,1.5,1529.7,345
697,2021-01-30 02:00:00,955,-6.4,0.0,3.3,1529.7,433
698,2021-01-30 03:00:00,759,-6.4,0.0,3.2,1529.7,433
699,2021-01-30 04:00:00,1022,-6.1,0.0,2.8,1529.7,433
700,2021-01-30 05:00:00,1852,-5.9,0.0,2.4,1529.7,354
701,2021-01-30 06:00:00,2903,-5.7,0.0,3.8,1529.7,644
702,2021-01-30 07:00:00,3230,-5.5,0.0,3.2,1529.7,433
703,2021-01-30 08:00:00,4618,-5.4,0.0,3.2,1529.7,433
704,2021-01-30 09:00:00,5308,-5.6,0.2,3.7,1529.7,433
705,2021-01-30 10:00:00,5698,-4.7,0.0,2.1,1529.7,433
706,2021-01-30 11:00:00,4984,-3.4,0.0,1.9,1529.7,533
707,2021-01-30 12:00:00,5284,-0.8,0.3,1.8,1529.7,520
708,2021-01-30 13:00:00,5142,2.9,0.0,2.6,1529.7,506
709,2021-01-30 14:00:00,4633,3.7,0.0,4.5,1529.7,457
710,2021-01-30 15:00:00,5663,4.4,0.0,3.3,1529.7,453
711,2021-01-30 16:00:00,5715,4.9,0.0,2.6,1529.7,453
712,2021-01-30 17:00:00,6106,4.3,0.0,3.8,1529.7,458
713,2021-01-30 18:00:00,5292,2.7,0.0,2.9,1529.7,505
714,2021-01-30 19:00:00,4139,1.6,0.0,1.7,1529.7,513
715,2021-01-30 20:00:00,4435,0.8,0.0,0.5,1529.7,500
716,2021-01-30 21:00:00,4231,0.1,0.0,1.6,1529.7,442
717,2021-01-30 22:00:00,2876,-0.7,0.0,0.9,1529.7,518
718,2021-01-30 23:00:00,2090,-1.3,0.0,1.3,1529.7,510
719,2021-01-31 00:00:00,1196,-1.5,0.0,1.4,1529.86,455
720,2021-01-31 01:00:00,689,-2.1,0.0,0.8,1529.86,433
721,2021-01-31 02:00:00,503,-2.5,0.0,2.0,1529.86,608
722,2021-01-31 03:00:00,423,-2.9,0.0,1.6,1529.86,512
723,2021-01-31 04:00:00,466,-3.2,0.0,1.7,1529.86,506
724,2021-01-31 05:00:00,814,-3.4,0.0,1.8,1529.86,433
725,2021-01-31 06:00:00,1436,-3.6,0.0,2.5,1529.86,433
726,2021-01-31 07:00:00,1966,-3.2,0.0,2.5,1529.86,433
727,2021-01-31 08:00:00,2793,-3.1,0.0,4.0,1529.86,433
728,2021-01-31 09:00:00,3890,-1.8,0.0,3.1,1529.86,433
729,2021-01-31 10:00:00,5027,0.8,0.0,3.3,1529.86,433
730,2021-01-31 11:00:00,5058,2.6,0.0,2.7,1529.86,418
731,2021-01-31 12:00:00,5308,4.8,0.0,2.8,1529.86,425
732,2021-01-31 13:00:00,5157,6.4,0.0,3.0,1529.86,435
733,2021-01-31 14:00:00,5084,7.7,0.0,3.3,1529.86,433
734,2021-01-31 15:00:00,5833,8.4,0.0,1.8,1529.86,500
735,2021-01-31 16:00:00,5637,8.6,0.0,2.2,1529.86,453
736,2021-01-31 17:00:00,5786,8.3,0.0,2.0,1529.86,503
737,2021-01-31 18:00:00,5041,7.9,0.0,0.8,1529.86,510
738,2021-01-31 19:00:00,4928,7.4,0.0,0.9,1529.86,452
739,2021-01-31 20:00:00,4412,6.8,0.0,1.4,1529.86,458
740,2021-01-31 21:00:00,4616,6.5,0.0,1.1,1529.86,433
741,2021-01-31 22:00:00,3788,6.3,0.0,1.4,1529.86,451
742,2021-01-31 23:00:00,2266,5.8,0.0,1.3,1529.86,520
743,2021-02-01 00:00:00,1376,6.1,0.0,1.7,1529.98,514
